SampleID,DIL1,DIL2,DIL3,DIL4,DIL5,OA1,OA2,OA3,OA4,OA5
Gm49433,0,0,0,0,0,0,0,0,18.48331288,0
Gm49434,0,6.977422749,0,2.853116645,14.71271105,0,4.772651993,0,2.217578628,3.695272925
Gm49435,0,0,0,10.50170916,3.15771633,1.875053948,15.9478205,0,2.222562714,17.28807363
Gm49440,40.69920475,0.494827164,0,0,0,25.19381124,2.483597062,0,0,0
Gm49443,0,0,0,0,5.206241135,11.43448642,9.651763886,0,0,0
Gm49444,0,0,0,0,0,0,0,0,0,0
Gm49447,0,0,0,0,1.066762245,0,19.82932175,6.709313461,0,0
Gm4945,0,9.57282928,0,0,0,0,0,0,0,0
Gm49450,0,0,0,0,0,0,0,0,0,0
Gm49453,0,1.984513741,0,4.803228231,4.161571901,0,3.174246374,0,0,0
Gm49456,0,4.969890938,0,0,4.275695414,0,0,0,0,0
Gm49458,0,0,0,6.886950359,13.62414552,15.21846149,0,6.593615352,31.80943878,0
Gm49459,0,0,0,9.896301115,3.168870792,0,0,0,0,0
Gm4946,0,5.00672532,7.90911077,4.796877467,11.5342405,1.871336645,15.1389336,8.582292521,22.19910931,12.34779766
Gm49461,99.19288275,84.68761464,268.3122132,110.0232716,196.231454,168.1789992,129.8117409,114.396687,160.0048894,420.3212516
Gm49465,0,1.947560659,0,10.87625476,1.060486182,0,0,0,0,0
Gm49467,0,0.484513143,0,1.94241789,1.036415894,0,3.201164934,1.08621809,0,15.03909209
Gm49473,0,0.99013593,0,0,0,0,0,0,0,0
Gm49478,0,1.479034871,0,0,1.049974197,0,3.232642222,0,6.783840291,0
Gm4948,0,4.498543729,0,1.908718569,11.53925352,0,7.955759039,7.488713978,8.868016279,12.32273664
Gm49480,0,0,0,0,0,0,0,6.374332143,0,0
Gm49483,0,0,0,0,0,0,1.644501223,0,0,2.602579558
Gm49485,0,1.471576371,0,1.962850505,0,0,0,0,0,0
Gm49486,0,8.85689074,0,2.819417539,0,0,0,0,0,7.367066022
Gm49487,0,0,0,0,2.118633549,0,0.819517219,0,0,0
Gm49488,0,0,0,4.825750236,0,0,0,0,0,0
Gm49489,0,0.985268819,0,0,2.118474874,0,5.74235217,0,0,0
Gm4949,0,1.992793828,0,11.40880935,9.464107633,0,0,0,8.873366964,18.48066384
Gm49491,0,7.870358948,40.35651514,0,7.499746943,0,0,4.477646797,0,0
Gm49496,0,0,0,0,0,0,1.58363465,0,0,0
Gm4950,0,2.005595044,0,0,0,0,10.47203252,0,4.492162269,0
Gm49500,21.29294879,2.951856032,0,0,2.107019625,22.82833972,6.511415417,0,0,0
Gm49505,0,5.351486053,0,0,0,0,3.278578859,5.55571512,0,1.316222308
Gm49506,0,0,18.53994459,7.776079777,0,0,4.787695514,6.484842821,0,3.732230699
Gm49508,0,2.4745113,0,6.014406106,0,0,0,0,0,0
Gm49509,0,0.494673618,0,0,2.151374493,0,0,3.376243996,0,0
Gm4951,0,8.356387112,1.589685286,13.14466458,8.432204534,5.612251268,11.89391607,7.439411095,26.56344347,65.04545899
Gm49510,0,0,0,0,0,0,0,0,0,2.461452643
Gm49511,16.71568758,18.34827735,33.18703399,25.50043667,68.33244325,21.11047116,39.82891761,63.72769657,16.01063866,119.8808548
Gm49514,18.98594356,0,0,5.776271186,22.07775801,3.753146055,3.995908486,6.457138513,0,16.10092859
Gm49515,0,1.502041494,0,0,0,0,10.53206103,0,0,0
Gm49516,0,1.999881362,0,0.955420369,12.57879946,0,3.977536399,11.77096896,11.08330486,0
Gm49517,0,3.954890723,20.26170804,0,3.149171868,26.46386581,15.35427615,3.284444103,0,0
Gm4952,0,11.33315149,0,11.54395133,23.88864594,22.96880078,17.65123391,14.68833113,16.98944996,28.55379965
Gm49520,0,0,0,0,0,28.75843542,0,0,0,0
Gm49523,0,1.004020854,0,0,0,0,0,0,0,13.75318221
Gm49527,0,0,0,0,0,0,0,0,0,0
Gm49528,0,1.002650774,0,2.886023592,0,0,0,0,0,1.237061688
Gm49529,37.26632271,2.473781814,0,0,0,0,4.064696332,0,15.8908209,0
Gm4953,0,0,0,3.915119144,0,9.404883109,0,16.32541779,0,5.011522979
Gm49530,126.267158,23.40796603,51.69177588,40.91132007,110.0232136,73.23565943,40.88001881,50.96225276,67.0674089,99.61230028
Gm49532,0,0,0,0,0,0,0,0,0,0
Gm49533,0,0,7.85922486,1.005135163,7.503819719,0,0,0,0,0
Gm49535,0,1.472182116,0,1.959963437,0,0,14.51217645,0,0,0
Gm49536,0,0,0,0,0,0,0,0,0,0
Gm49537,0,0,0,0,6.352967898,0,0,0,0,0
Gm49538,0,4.998197501,0,7.724878338,6.284714921,0,0,5.384155169,28.91459331,0
Gm4954,2.724361226,0.988716937,1.589281827,2.831718415,13.68974287,5.614289768,0,9.588363135,2.215745851,15.98160702
Gm49541,0,0,0,0,0,0,0,0,0,0
Gm49545,0,1.493486188,0,0.963937899,6.263751193,7.466228291,4.777687371,0,0,25.93698152
Gm49546,0,0,0,0,3.259597431,0,0,0,0,0
Gm49547,0,1.491868529,0,0,0,0,0,0,0,0
Gm49549,0,0,0,0,0,0,0,0,0,0
Gm49550,0,0,5.018685058,0,0,0,0,0,0,0
Gm49551,0,0,0,0,0,0,0,0,0,0
Gm49558,0,2.014899999,0,0,6.328458238,0,1.604179922,0,0,0
Gm4956,0,2.091005158,0,25.81879986,17.29627043,2.235848252,33.18701973,0,1.227294829,0
Gm49561,0,0.977172043,0,0.980816196,0,0,0,0,0,12.66036356
Gm49562,0,3.501214881,17.26381026,8.001911302,7.477315901,0,0,0,0,0
Gm49564,0,2.975764778,0,0,0,3.750525654,1.602242548,0,0,2.493030307
Gm49567,0,0,0,4.929333186,0,0,0,0,0,0
Gm49568,0,3.481511146,0,5.695439509,7.363011632,11.23136428,0,0,2.217728339,6.157178722
Gm49570,0,0,0,0.986207252,0,1.89729829,4.874554138,0,0,0
Gm49572,0,0.972784338,0,2.899197206,1.031390114,0,0,0,0,1.237296786
Gm49577,0,0,10.78780251,0.97272647,0,0,0.79963693,0,0,2.493830093
Gm49578,0,0.99362504,12.50748954,0,9.431235756,1.881303065,0.803899708,8.70678183,22.42351363,2.502254192
Gm49581,0,0,0,7.464530199,0,0,0,0,0,0
Gm49582,0,7.50127905,20.60767226,8.594447534,0,5.611362006,11.93812052,6.421645546,22.1776101,0
Gm49585,30.5488044,0,0,0,0,0,0,0,0,23.12370535
Gm49589,0,0,0,0,0,0,0,3.180045083,0,0
Gm4959,0,6.496730258,0,0,0,0,1.59453301,0,0,6.173035898
Gm49591,0,0,0,0,0,0,3.217717782,3.267690746,0,0
Gm49592,0,0,0,4.986864343,1.076025833,0,0,0,0,0
Gm49594,0,0,0,0,9.466442676,32.02922867,5.62652676,0,0,0
Gm49596,13.60225991,0,0,0,0,0,0,0,0,0
Gm49597,0,0,22.40444755,0,1.08018222,0,0,0,0,0
Gm4960,0,1.996512071,6.34737421,1.904659095,7.351011283,14.96562155,4.773017308,3.207307167,0,9.855440139
Gm49601,67.29056334,0.891397298,55.59544601,3.380607143,3.243553843,5.08642916,15.04002133,10.96587298,9.747715699,7.193390826
Gm49605,0,3.974407581,12.45878797,0,2.119320349,0,5.713473505,11.0767128,0,7.667407541
Gm49608,0,2.915304284,0,0,3.158087841,0,0,0,0,5.201066262
Gm49609,0,0,22.65607422,0,0,0,0,0,0,0
Gm49610,0,1.46022358,0,9.719463009,0,0,0,0,0,0
Gm49611,0,0.479841117,13.92007551,0,2.082244731,24.57718839,0,5.45671129,27.08326904,0
Gm49612,0,1.944618426,0,0,2.141301826,0,0,0,0,5.18361052
Gm49613,0,0.486046154,0,0.981614324,3.141900273,0,0.811221243,4.402291687,0,0
Gm49619,0,2.428636895,0,0,3.120017395,0,3.213617073,1.090335468,0,0
Gm4962,24.55421258,10.80644255,4.770085668,12.19778436,6.326178872,37.41947078,48.36572123,35.0642778,28.77780804,26.99759643
Gm49621,0,4.47495973,15.66037051,0,0,0,1.618360187,4.383809651,0,0
Gm49624,0,0,0,0,0,0,2.429779788,0,0,0
Gm49626,0,0,0,5.848175644,0,0,0,3.251860621,0,8.735261817
Gm49627,0,2.49814118,0,0,5.264190059,0,12.75346663,0,17.77647126,19.74936392
Gm49629,7.998983808,3.428302573,0,0.989689954,0,0,0,6.657232001,22.89261938,0
Gm4963,0,0,0,0,0,0,0,0,0,0
Gm49630,0,0,0,0,2.104710251,0,0,0,0,14.83238865
Gm49633,0,0.501147889,0,0,0,0,0,0,0,0
Gm49634,0,3.010722759,0,0,0,0,0,0,0,0
Gm49635,0,1.945804856,0,0.986473088,0,0,0,0,0,0
Gm49637,0,1.465353675,0,0,0,0,0,7.641606307,0,2.520772832
Gm49638,0,2.456985586,0,0.968870621,3.111043929,0,7.162983798,2.155406042,0,3.717955099
Gm49639,0,0,0,0,0,0,0,0,0,0
Gm49640,0,0,0,0,0,0,0,0,2.484057274,0
Gm49641,0,7.509832987,22.13763573,8.641006011,4.19392963,0,7.173209457,1.073283187,2.220388448,33.35007459
Gm49644,0,0.472859246,0,2.890373415,0,0,0,0,0,0
Gm49645,0,3.4111642,0,7.81392029,6.25327432,0,1.609415526,0,0,1.260291629
Gm49646,0,0,1.622511699,0,1.035331295,0,0,0,0,0
Gm49647,0,0,0,0,0,0,0,0,0,0
Gm49649,0,0.975326892,0,10.7351341,1.041932807,0,9.645841176,0,0,17.62800124
Gm49650,0,0,0,9.894899568,4.223339141,0,3.259391523,0,0,0
Gm49651,0,0,0,0,0,0,0,0,7.047980931,0
Gm49652,0,0,0,5.855533105,0,0,0,8.714547542,13.44934455,0
Gm49656,0,1.44414775,0,5.76308446,7.176414536,0,0,0,0,0
Gm49657,0,0,0,0,0,0,0,0,0,0
Gm49661,0,0,0,0,0,0,1.690510961,0,0,0
Gm49663,0,0,0,0,7.286415618,0,2.408305293,5.438593359,0,0
Gm49664,0,0,0,0,0,0,0,0,0,0
Gm49665,0,0,0,0,0,0,0,0,0,0
Gm49667,0,0,0,0,0,0,0,0,0,0
Gm49669,0,0,0,0,0,0,0,0,0,2.564507507
Gm49670,0,0,0,0,0,5.558271861,0,0,0,0
Gm49671,0,0.487471087,0,0,2.115056477,0,0,0,0,0
Gm49673,21.81983056,0,3.179624824,0,11.59506097,0,11.1022487,0,2.213848609,1.227416603
Gm49676,0,0,0,2.945821129,0,0,0,0,0,0
Gm49679,0,0.974350124,0,0,3.170344098,7.672907797,0,0,9.1644665,3.930184639
Gm4968,2.693142663,12.43649864,0,10.46390867,0,0,18.2045187,0,0,0
Gm49680,0,0,0,3.856869961,0,0,0,11.81726772,0,12.36029318
Gm49681,0,2.945603638,1.540006458,7.89325613,0,0,0,0,0,15.27910693
Gm49682,2.697380491,0,0,0,3.204865884,0,0,0,0,0
Gm49683,0,0,0,0,0,0,0,0,0,0
Gm49684,0,2.513247531,0,0,2.105059915,0,1.60152815,10.78722568,0,0
Gm49686,141.5588962,75.29149162,160.4486431,84.16121955,119.9648423,144.0742053,156.4860142,171.6387454,97.49879656,178.3203128
Gm49689,0,0,0,0,1.064321278,0,0,0,0,3.861326164
Gm49690,0,0,0,0,0,0,0,5.351573814,0,0
Gm49697,0,0,0,0,0,0,0,0,0,0
Gm49699,0,19.28932978,10.08780303,4.50741853,14.87394494,77.41561549,10.58972281,32.7015193,2.463659748,15.37031779
Gm49704,45.30620485,0,0,10.72889422,0,0,4.804496682,1.084863115,0,0
Gm4971,0,0.497895994,46.05011658,0,0,13.09967987,12.72501426,7.478212342,24.39201304,8.620589124
Gm49711,0,0.496942343,58.84407282,0,8.426040361,0,3.182919389,19.22927975,0,0
Gm49713,16.26437737,1.506895605,1.585041583,6.750908441,2.103529044,0,0,0,0,12.39782276
Gm49716,13.43913058,0,1.560739819,2.961693821,12.64101934,11.40012301,2.432780159,0,0,1.266435158
Gm49717,0,1.986914635,0,0,0,0,5.694389337,0,0,3.808360505
Gm4972,0,6.447214129,0,0.946634397,7.355803952,0,1.587959703,4.263948638,0,2.45864497
Gm49720,26.88077783,7.427749746,57.80002058,0,2.105338278,0,0,2.197783798,0,0
Gm49721,21.82303581,10.3261075,3.180091899,21.60199651,10.54251295,74.84787616,0,10.63068854,2.214173816,1.227596906
Gm49728,0,0,0,0,0,0,0,0,0,0
Gm4973,0,7.454616371,17.51495158,0,1.054636751,0,0,0,0,3.699099704
Gm49734,0,0,0,0,0,18.96405779,0,0,0,0
Gm49737,0,0,0,2.835641014,0,0,0,0,0,0
Gm49738,0,0,0,0,0,0,0,0,32.84947954,0
Gm49739,0,0,38.78613383,1.862913578,0,0,0,0,0,19.33348447
Gm4974,0,0,12.7034125,15.33572671,0,33.74691635,2.393829471,2.146857386,8.89353281,0
Gm49744,8.077248438,3.966877368,0,10.87004459,11.60138892,0,20.29963645,0,0,0
Gm49746,0,0,0,0,3.167451673,0,0,0,0,0
Gm49752,0,7.98301653,6.280557028,5.826341557,5.241020211,0,15.21163174,5.408357228,0,27.33315606
Gm49760,92.64622318,65.63942083,112.835166,143.2482209,96.89573947,145.9417103,57.94076748,117.0998303,68.66277691,34.40223764
Gm49765,0,0,0,1.888609455,0,0,0,2.110970158,0,0
Gm4977,0,7.447725349,1.58883893,0,0,0,7.154857782,7.47117474,0,6.154358557
Gm49770,0,7.990938329,3.150370885,0,5.31551939,0,2.45513748,0,0,0
Gm49771,0,0,0,0,0,0,0,0,0,0
Gm49772,0,0,0,0,0,0,0,0,0,0
Gm49775,0,2.42155312,0,0,0,0,0,0,0,0
Gm49776,0,0,0,0,0,0,0,0,0,4.90102792
Gm49777,0,0.999348417,4.721604614,0,9.527661887,0,0,1.102906529,0,0
Gm4978,0,0,22.15949962,6.723246652,1.049337697,0,1.595023691,0,4.443792585,0
Gm49780,0,0.49340288,0,0,0,0,0,0,13.9277313,0
Gm49787,0,1.971330914,15.8914664,0.941173956,3.159963637,0,21.42043117,1.063832398,30.99880293,11.05236761
Gm49792,0,0,0,0,0,0,0,5.475376891,0,0
Gm49798,0,0,0,0,9.952783468,0,0,0,0,0
Gm49800,16.78640405,6.833146352,0,4.751757253,3.197344027,9.478386845,0,6.470574413,0,10.30334046
Gm49803,0,0,13.90260523,0,7.383490627,0,0,0,0,1.28685039
Gm49804,0,0.976522126,0,0,0,0,0,0,0,0
Gm49809,0,0.499171379,0,0,10.60606316,7.640980152,0,0,0,0
Gm4981,81.75663997,15.29225926,19.07168894,33.91246782,8.426626865,56.13122937,48.41127793,7.450431389,53.15533171,44.22616675
Gm49810,0,0,0,3.04093751,0,0,0,0,0,0
Gm49811,0,0,0,0,0,0,0,0,0,0
Gm49812,0,1.430975997,0,0.971640315,1.034794722,0,0,1.08473834,0,6.448573729
Gm49813,0,0.483837137,0,0,6.223728716,0,0,0,0,0
Gm49814,0,0.488311084,0,9.943966265,0,0,0,0,0,0
Gm49815,0,0,0,0,0,0,0,0,0,0
Gm49816,0,2.386149404,0,5.832304825,0,0,0,0,0,3.87243788
Gm49817,43.61437964,5.421411584,0,6.588592232,3.160684746,11.22629338,19.0434593,4.255907121,0,6.14116409
Gm49818,0,1.922433457,0,5.870727938,0,0,0,0,0,0
Gm49819,0,0,0,0,0,0,0,0,0,0
Gm4982,0,5.462633565,0,0,0,7.464347818,6.344816799,4.26155772,0,2.45619764
Gm49820,0,0,0,0,0,0,0,0,0,0
Gm49821,0,0,0,0,0,0,0,0,0,2.526972275
Gm49822,0,0,0,0,0,0,0,0,0,0
Gm49823,0,0,0,0,0,0,0,0,0,0
Gm49824,0,0,0,0,0,0,0,0,0,0
Gm49825,0,0,0,0.959751861,2.048170938,14.78408076,0,0,0,0
Gm49826,0,0.512029934,0,0,0,0,1.628007587,0,0,0
Gm49827,0,0.49824296,0,0,0,0,0,0,0,0
Gm49828,0,0,0,0,0,0,0,0,0,0
Gm49829,0,0,0,0,3.105052826,0,0,1.081316989,0,0
Gm49830,0,0,0,0,2.146465956,0,0,0,15.75294011,0
Gm49831,0,0,0,2.05571512,0,0,0,0,0,0
Gm49832,0,0,0,0,2.166269598,0,0,0,0,0
Gm49833,0,1.425368933,0,0.965376397,8.327558265,0,0,0,0,0
Gm49834,0,0.494544468,0,0,1.091422065,0,0,0,0,1.324660452
Gm49835,8.15744205,0.991957311,20.63410139,3.786890043,0,7.479615795,14.29499478,12.794405,0,8.607218306
Gm49836,0,1.022262043,0,0,0,0,0,0,0,0
Gm49837,0,0,0,0,0,0,0,0,0,0
Gm4984,0,0.490545528,0,3.946340177,9.480457379,0,0,0,0,0
Gm49840,0,0,0,0,0,0,0,0,0,0
Gm49841,0,0,0,0,0,0,0,0,0,0
Gm49842,0,3.001323723,0,3.863722803,0,0,12.78213338,0,0,0
Gm49843,0,0,0,0,0,0,0,0,0,0
Gm49844,0,0,0,0,0,0,0,3.26968877,0,0
Gm49845,0,0,0,0,0,3.70563996,0,0,17.7563912,0
Gm49846,0,1.474547582,12.40125766,10.77998276,3.137810865,11.31659182,2.415708895,17.48132927,0,16.3418927
Gm49848,0,0,0,0,0,0,0,0,0,0
Gm49849,0,0.993516028,0,1.957475399,0,0,0,0,6.730611447,0
Gm49850,26.52751926,23.06813251,21.57754209,14.75833329,21.00151907,26.53444566,25.94912184,15.40802888,47.56593778,69.84084888
Gm49851,0,2.985256884,0,0.986246965,3.159336356,0,0,0,0,0
Gm49852,0,3.033928693,0,0,0,0,0,0,0,0
Gm49854,0,2.961172514,0,13.04475723,0,0,0,0,0,0
Gm49855,0,4.416873624,0,0,0,0,0,0,18.04390162,2.530511623
Gm49856,0,0,0,1.949374458,0,0,0,3.278419064,0,0
Gm49858,1167.415048,683.5741167,1853.602573,903.3567411,1582.158345,1401.46079,1001.987809,1317.362698,1278.781204,1248.703517
Gm49859,0,0,0,1.965557036,0,26.84180014,0,0,9.13142921,0
Gm4986,0,0,0,5.778413862,0,0,0,0,0,0
Gm49861,0,0.479540478,0,0,0,5.785377547,0,0,0,0
Gm49862,0,0.496583543,0,0,5.338643318,0,0,0,2.312108629,0
Gm49863,0,0,0,3.868789039,0,13.00803582,6.352588791,1.075576892,0,0
Gm49865,0,3.003333282,0,6.772826043,6.294895467,0,6.398619793,0,0,0
Gm49866,0,0,0,1.969750847,0,0,0,0,0,8.895494221
Gm49867,0,1.953044252,0,0,0,0,0,0,0,0
Gm49868,0,0.497093613,9.385522655,2.904029432,22.98112724,0,10.37317004,1.078340807,0,0
Gm49869,0,2.96043165,20.22051215,0,0,0,0,0,31.52160245,2.514814385
Gm4987,0,0,0,0.963161785,0,0,0,0,0,0
Gm49873,0,0.874886637,0,0,5.522093968,0,0,0,3.92757682,3.281509077
Gm49875,0,0,21.5287999,2.939910399,5.233852412,0,10.47651558,0,0,10.0882364
Gm49877,0,3.486634297,0,18.25689438,5.217821488,0,0.794990968,5.358909194,0,0
Gm49879,0,0,0,6.878821759,0,0,12.9201108,1.095098317,0,0
Gm4988,0,3.217341227,0,12.28316011,9.555143822,24.85507394,0,1.782274149,20.39937172,20.74990601
Gm49881,0,0,0,0,0,0,0,0,0,0
Gm49882,0,0,0,0,0,0,0,0,0,0
Gm49884,0,0,0,0,1.11787642,0,0,0,0,0
Gm4989,0,1.503049844,0,2.890215683,12.5895366,1.873806076,7.185654561,0,0,12.37519441
Gm49892,0,1.446603708,0,0,5.205325132,1.888536164,0,15.31334579,0,1.272523087
Gm49903,0,0,0,0,0,0,0,0,0,0
Gm49904,0,1.446870236,0,0.976156879,0,0,16.13346874,0,0,0
Gm49905,37.90055107,5.010109394,7.912792078,7.684866676,1.04925376,0,3.987614748,1.073908295,15.55346554,6.179799398
Gm49908,0,1.454742656,0,3.946382952,7.367227651,0,0,0,0,1.310719618
Gm49909,0,146.7046239,24.95121424,36.987492,40.4576132,0,15.38345286,0,16.0807555,0
Gm4991,0,3.458930454,0,0,0,3.739416355,0,7.452102475,53.131729,0
Gm49910,0,0,16.00377271,0,3.14895213,0,0,0,0,0
Gm49911,0,0,0,0,0,0,0,0,0,0
Gm49913,0,0.502407603,0,0,1.076148517,0,0,0,0,0
Gm49914,0,5.876368114,0,5.864389099,3.131618523,0,2.411262167,23.9936855,0,0
Gm49916,0,0,0,0,0,3.741711049,0,0,0,0
Gm49917,0,0.972266531,0,3.925798398,4.188514885,0,6.487995251,11.00486605,0,0
Gm49918,0,3.444947975,0,0,17.5258857,0,5.495765894,11.08108199,0,3.986702183
Gm49919,0,0.493497495,0,0,5.252730416,0,8.895872579,4.390874676,4.528182231,0
Gm4992,0,0,0,0,0,0,0,0,0,0
Gm49920,0,0.496294909,18.72630685,7.773265345,0,0,0,9.735012355,4.458501376,0
Gm49921,0,4.476083818,0,0,0,0,0,7.712954074,0,0
Gm49925,0,0,0,0,1.065819317,0,0,0,0,0
Gm49927,0,2.46618123,0,0,1.080644453,0,0,0,0,0
Gm49929,0,0,0,0,0,0,0,0,0,2.449177146
Gm4993,0,0,0,0,0,0,0,0,0,0
Gm49930,0,4.881887819,15.42739974,0,4.213691444,0,1.632339161,2.21442857,0,0
Gm49931,0,5.497912743,0,3.815809692,4.199139167,9.353898306,16.71224219,5.349539243,24.39604969,0
Gm49933,0,0,0,0,6.573786657,0,0,0,0,0
Gm49935,0,0,0,0,0,0,0,0,0,0
Gm49939,0,0,0,0,0,5.939129157,3.333754454,0,0,0
Gm4994,0,15.7549454,19.07232436,19.74640018,22.12552102,1.870719981,15.07062285,24.45888246,33.20980267,47.88228515
Gm49940,50.52293241,1.47575951,0,0,3.158283687,1.900608109,1.626239408,0,0,15.27682692
Gm49941,0,0,0,0,0,0,0,3.323846339,0,0
Gm49943,8.126051593,0,0,0,0,0,7.205798458,0,8.529665913,0
Gm49947,0,0,0,0,1.050160246,0,0,0,0,1.266567619
Gm49948,0,0,25.6074779,0,0,0,10.42734467,0,0,0
Gm4995,0,0,0,0,0,0,0,1.105254244,2.277838155,0
Gm49950,0,2.493295713,0,2.032823479,0,0,0,0,0,0
Gm49951,0,11.42821285,0,11.37934577,0,13.08194501,1.588240281,5.332919412,0,0
Gm49952,0,1.418249223,0,1.921677439,0,0,0,0,0,0
Gm49954,0,0.501296104,0,0,1.110334158,0,0,0,0,0
Gm49955,0,0.490097213,0,0,0,0,0,0,0,2.441333107
Gm49956,0,0,1.598973715,11.43391123,1.063175352,22.66126969,6.429071172,0,0,0
Gm4996,0,1.995143499,0,10.52601815,0,1.864352314,0,0,0,0
Gm49960,51.88638531,29.36354941,63.62585015,33.66277305,46.43132751,52.38531783,64.1705192,97.61154285,68.59326965,53.94373574
Gm49962,0,0,0,9.80252232,0,0,4.837413633,1.093985019,0,11.35735891
Gm49963,0,0,0,0,12.66980669,0,0,0,0,0
Gm49966,0,0.96987046,0,0,2.111793438,0,0,6.619346069,20.68430487,0
Gm4997,0,0,0,0,0,0,0,3.180045083,0,0
Gm49973,0,1.454356649,0,1.9485413,0,0,0,7.63796055,0,11.31293704
Gm49977,0,0.993621523,0,0,0,0,6.635991562,0,2.321307129,0
Gm49982,0,0,0,0,0,1.927068063,0.824555798,1.118763797,0,0
Gm49983,0,1.45403533,0,0,1.03222128,0,3.972882427,0,4.446486368,0
Gm49986,0,4.418105606,1.5480184,0.979802709,1.045450058,0,0,0,0,13.83072396
Gm49988,0,0,0,0,3.259536059,0,0,0,0,0
Gm49989,16.09661961,0,0,1.960574001,2.087932751,0,0,3.286646831,0,0
Gm49990,0,3.43768766,0,0,2.100057014,9.470711121,0,0,0,0
Gm49992,0,2.457055752,0,0,0,20.47521916,0,0,0,0
Gm49993,0,1.990502503,0,0.988200419,0,0,0,0,0,0
Gm49994,0,0,0,0,0,0,0,0,0,0
Gm49995,0,0,0,0,3.13667174,0,0,0,0,2.603660286
Gm49996,0,0,0,0,0,0,0,0,2.327925496,0
Gm49997,18.82127647,2.447782819,31.03548922,6.941014948,0,3.837066627,2.458727037,1.110650527,0,0
Gm49998,0,0,0,0,0,0,0,12.43289128,0,0
Gm50001,0,1.966908923,0,0,0,0,0,1.111043561,0,0
Gm50002,0,0,0,0,0,0,2.468606198,0,0,0
Gm50003,0,1.977605662,0,3.019002658,0,0,0,5.624860934,0,0
Gm50004,5.366568178,0.496942623,0,0,2.124971542,0,5.741431792,0,0,0
Gm50005,0,1.487096764,0,0,3.160601759,0,3.245147524,0,0,0
Gm50006,0,2.983893403,0,0,1.057697558,0,0,0,0,0
Gm50007,0,0,0,0,0,0,0,0,0,0
Gm5001,0,1.500667615,15.83287527,0,0,0,0,0,0,0
Gm50014,0,0,0,0,0,0,0,0,0,0
Gm50018,0,0,31.24924829,1.975470471,3.155248204,5.729551113,2.44378227,3.307445708,4.559952627,0
Gm5002,0,0,0,0,0,0,3.218311177,10.96641824,2.322072763,0
Gm50027,0,0.480195665,0,1.952668597,1.049828917,0,1.61899769,0,0,19.49035641
Gm50029,0,1.502174373,0,0.982603887,0,0,0,0,4.509230765,0
Gm50030,0,0,0,0,0,0,0,0,0,5.103076991
Gm50031,0,0,0,0,0,0,0,0,0,0
Gm50032,0,0,0,3.000786636,12.80406489,0,0,0,0,0
Gm50036,0,0,0,0,0,0,0,0,2.237593317,0
Gm50038,0,0,0,0,0,0,1.669809488,0,0,0
Gm50040,0,1.487471722,7.819370212,6.910288571,1.053799559,0,0,7.699199414,0,0
Gm50041,37.36127025,0,5.044085887,3.945937492,0,0,0,0,0,0
Gm50042,23.85675426,0,0,0,2.097916112,0,0,9.898666857,0,0
Gm50043,0,1.451259856,0,3.859215948,1.029591258,0,1.585186845,0,0,0
Gm50045,0,4.945708789,0,2.88372917,5.192515911,0,3.964131102,0,0,2.460222791
Gm50047,0,0.478479755,0,0,1.055631282,0,0,0,0,6.409230095
Gm50052,0,0,0,0,0,0,0,0,0,0
Gm50053,0,2.476020982,0,0,0,11.40305015,6.490532942,0,0,7.600524584
Gm50058,0,3.983644491,0,2.857766775,5.215918196,0,0.792189282,13.85942245,0,7.364849825
Gm50059,0,0.985767698,0,0,0,0,10.19708072,0,0,0
Gm50060,0,0,0,5.790420218,0,5.605737494,12.76006953,0,0,0
Gm50066,0,0,0,0,0,3.747214917,10.42712887,3.264337469,0,1.256329649
Gm50067,0,0.99228251,0,1.941366623,8.350966883,0,0.798691254,1.080478554,2.227527411,9.926641755
Gm50072,23.05111516,0.972776105,0,10.87817133,0,0,4.09968889,3.332803719,0,0
Gm50073,0,2.900125186,0,0,1.061405635,0,0,5.551277144,9.35826804,0
Gm50074,0,0,0,3.930295259,0,0,0,0,0,0
Gm50075,0,1.488214549,0,0,3.152988887,0,15.35830061,1.094954482,0,3.781096136
Gm50077,0,13.76085024,27.02530105,15.95856797,8.432610143,29.93206216,18.23662197,24.44199326,8.854307202,35.58927056
Gm50082,0,0.997362116,0,0,0,0,0,0,0,0
Gm50083,0,0,0,0,0,0,0,0,0,0
Gm50085,0,5.010816423,42.84981662,0,2.101379807,18.73445639,0,1.0724376,0,11.11575317
Gm50088,0,0.510257193,0,0,0,0,0,9.494758088,0,0
Gm50089,0,0,0,4.813312819,0,0,0.791013134,0,0,0
Gm50090,54.43963901,5.94705676,0,7.568598155,1.052220686,7.484512674,29.39435628,11.72930021,0,6.14983179
Gm50092,27.25956318,11.3386673,1.589560785,6.590239602,24.23256743,18.71185086,2.380702966,12.76960209,0,3.685142341
Gm50093,0,3.994400776,23.61365233,0,6.363183252,0,0,0,0,3.819558707
Gm50095,13.18744962,0,12.26757788,0,0,3.766743717,0,12.03886807,6.752472676,0
Gm50098,0,0,0,0,0,0,0,0,0,9.189927279
Gm50099,0,3.472880648,0,0.990228902,0,13.32034335,5.700136923,0,0,0
Gm5010,0,0,0,0.933066275,0,0,0,0,0,0
Gm50101,0,1.999225244,17.35029246,0.959499793,11.51197675,0,0,0,0,16.03621275
Gm50104,0,0,0,4.893490394,7.316246719,0,0.803575043,1.088381382,0,0
